 2018-Nov-29 00:00       1.45   7.07  10.06154832096  -0.0640795 10.8951264645623  14.7354220   2.8902
 2018-Dec-01 00:00       1.44   7.07  10.06147400849  -0.0644364 10.9116947976691  13.9492852   2.7355
 2018-Dec-03 00:00       1.44   7.06  10.06139967068  -0.0642360 10.9273459922126  13.1474319   2.5782
 2018-Dec-05 00:00       1.43   7.05  10.06132568936  -0.0639102 10.9420621218350  12.3303853   2.4187
 2018-Dec-07 00:00       1.43   7.05  10.06125198640  -0.0638761 10.9558262334846  11.4992144   2.2569
 2018-Dec-09 00:00       1.43   7.04  10.06117776702  -0.0647411 10.9686225707892  10.6551010   2.0932
 2018-Dec-11 00:00       1.42   7.03  10.06110226040  -0.0660541 10.9804374888606   9.8002673   1.9275
 2018-Dec-13 00:00       1.42   7.02  10.06102514103  -0.0675015 10.9912597386318   8.9366248   1.7602
 2018-Dec-15 00:00       1.41   7.02  10.06094656875  -0.0684227 11.0010802977257   8.0662550   1.5913
 2018-Dec-17 00:00       1.40   7.01  10.06086724208  -0.0688105 11.0098922446718   7.1904723   1.4210
 2018-Dec-19 00:00       1.40   7.00  10.06078780655  -0.0686236 11.0176900833366   6.3105535   1.2496
 2018-Dec-21 00:00       1.39   6.99  10.06070881871  -0.0682091 11.0244695291137   5.4271178   1.0771
 2018-Dec-23 00:00       1.39   6.99  10.06063001693  -0.0682894 11.0302262671141   4.5397717   0.9037
 2018-Dec-25 00:00       1.38   6.98  10.06055073739  -0.0690750 11.0349554403011   3.6477456   0.7296
 2018-Dec-27 00:00       1.37   6.97  10.06047014750  -0.0705206 11.0386510830564   2.7501673   0.5551
 2018-Dec-29 00:00       1.36   6.96  10.06038790923  -0.0718354 11.0413069157873   1.8474751   0.3804
 2018-Dec-31 00:00       1.36   6.96  10.06030427299  -0.0728681 11.0429173913769   0.9404214   0.2070
 2019-Jan-02 00:00       1.35   6.95  10.06021981650  -0.0732173 11.0434784253442   0.0307044   0.0533
 2019-Jan-04 00:00       1.36   6.95  10.06013535385  -0.0730307 11.0429878933785  -0.8801825   0.1578
 2019-Jan-06 00:00       1.36   6.96  10.06005122917  -0.0726404 11.0414451835394  -1.7908088   0.3301
 2019-Jan-08 00:00       1.37   6.97  10.05996737056  -0.0726894 11.0388513032391  -2.7000775   0.5047
 2019-Jan-10 00:00       1.38   6.98  10.05988295536  -0.0735983 11.0352084488352  -3.6068056   0.6795
 2019-Jan-12 00:00       1.38   6.99  10.05979725033  -0.0749055 11.0305206575216  -4.5090982   0.8539
 2019-Jan-14 00:00       1.39   6.99  10.05970988073  -0.0763322 11.0247938947317  -5.4053887   1.0277
 2019-Jan-16 00:00       1.40   7.00  10.05962109127  -0.0772679 11.0180361626746  -6.2939030   1.2005
 2019-Jan-18 00:00       1.40   7.01  10.05953155791  -0.0776809 11.0102571147743  -7.1737051   1.3723
 2019-Jan-20 00:00       1.41   7.02  10.05944193314  -0.0774134 11.0014671041655  -8.0443542   1.5430
 2019-Jan-22 00:00       1.41   7.02  10.05935274044  -0.0770338 10.9916761755907  -8.9070228   1.7122
 2019-Jan-24 00:00       1.42   7.03  10.05926371524  -0.0771548 10.9808925396167  -9.7633715   1.8800
 2019-Jan-26 00:00       1.42   7.04  10.05917420206  -0.0779884 10.9691230928156 -10.6139889   2.0462
 2019-Jan-28 00:00       1.43   7.05  10.05908331782  -0.0793896 10.9563747319762 -11.4579754   2.2106
 2019-Jan-30 00:00       1.43   7.05  10.05899079389  -0.0807239 10.9426563281203 -12.2931965   2.3730
 2019-Feb-01 00:00       1.44   7.06  10.05889687112  -0.0817867 10.9279791558341 -13.1177389   2.5334
 2019-Feb-03 00:00       1.44   7.07  10.05880216996  -0.0820815 10.9123568355907 -13.9294110   2.6915
 2019-Feb-05 00:00       1.44   7.07  10.05870744788  -0.0818725 10.8958050570894 -14.7268464   2.8472
 2019-Feb-07 00:00       1.45   7.08  10.05861307490  -0.0814982 10.8783409395957 -15.5088724   3.0003
 2019-Feb-09 00:00       1.45   7.09  10.05851896510  -0.0816238 10.8599828120975 -16.2747934   3.1506
 2019-Feb-11 00:00       1.45   7.09  10.05842425296  -0.0825005 10.8407496555486 -17.0237383   3.2981
 2019-Feb-13 00:00       1.46   7.10  10.05832822922  -0.0838212 10.8206617975348 -17.7544667   3.4425
 2019-Feb-15 00:00       1.46   7.11  10.05823052379  -0.0852787 10.7997408248259 -18.4660500   3.5837
 2019-Feb-17 00:00       1.46   7.11  10.05813144742  -0.0862024 10.7780094347516 -19.1577287   3.7216
 2019-Feb-19 00:00       1.46   7.12  10.05803161534  -0.0865623 10.7554902840430 -19.8301826   3.8560
 2019-Feb-21 00:00       1.46   7.12  10.05793172063  -0.0862680 10.7322049655287 -20.4844392   3.9869
 2019-Feb-23 00:00       1.46   7.13  10.05783226726  -0.0859553 10.7081738861853 -21.1215776   4.1141
 2019-Feb-25 00:00       1.46   7.13  10.05773297610  -0.0860590 10.6834168393092 -21.7412808   4.2375
 2019-Feb-27 00:00       1.46   7.14  10.05763315777  -0.0868981 10.6579546000891 -22.3423450   4.3569
 2019-Mar-01 00:00       1.46   7.14  10.05753193246  -0.0883164 10.6318096072438 -22.9230061   4.4721
 2019-Mar-03 00:00       1.46   7.15  10.05742910238  -0.0896822 10.6050067975972 -23.4810942   4.5831
 2019-Mar-05 00:00       1.46   7.15  10.05732486471  -0.0906960 10.5775731963128 -24.0149151   4.6897
 2019-Mar-07 00:00       1.46   7.16  10.05721987854  -0.0909345 10.5495378550704 -24.5227219   4.7917
 2019-Mar-09 00:00       1.46   7.16  10.05711487552  -0.0907702 10.5209313779402 -25.0036880   4.8890
 2019-Mar-11 00:00       1.46   7.17  10.05701025803  -0.0903918 10.4917852843271 -25.4570333   4.9815
 2019-Mar-13 00:00       1.45   7.17  10.05690586776  -0.0905302 10.4621314844890 -25.8828462   5.0690
 2019-Mar-15 00:00       1.45   7.17  10.05680082869  -0.0914046 10.4320016415341 -26.2811851   5.1515
 2019-Mar-17 00:00       1.45   7.18  10.05669447429  -0.0928048 10.4014275430887 -26.6521741   5.2289
 2019-Mar-19 00:00       1.44   7.18  10.05658642639  -0.0942409 10.3704404949408 -26.9963007   5.3009
 2019-Mar-21 00:00       1.44   7.18  10.05647702518  -0.0951153 10.3390712040590 -27.3141494   5.3677
 2019-Mar-23 00:00       1.44   7.19  10.05636685238  -0.0954843 10.3073495325728 -27.6063446   5.4290
 2019-Mar-25 00:00       1.43   7.19  10.05625667186  -0.0952015 10.2753055648615 -27.8720642   5.4847
 2019-Mar-27 00:00       1.43   7.19  10.05614691365  -0.0949022 10.2429703671843 -28.1104877   5.5348
 2019-Mar-29 00:00       1.42   7.19  10.05603728963  -0.0949724 10.2103760308944 -28.3205187   5.5791
 2019-Mar-31 00:00       1.42   7.19  10.05592709346  -0.0959111 10.1775558319536 -28.5014032   5.6175
 2019-Apr-02 00:00       1.41   7.20  10.05581547456  -0.0973361 10.1445441861673 -28.6517387   5.6500
 2019-Apr-04 00:00       1.41   7.20  10.05570224877  -0.0986889 10.1113773274375 -28.7699835   5.6764
 2019-Apr-06 00:00       1.40   7.20  10.05558758674  -0.0996608 10.0780929104475 -28.8549956   5.6967
 2019-Apr-08 00:00       1.39   7.20  10.05547222387  -0.0999315 10.0447300302060 -28.9057907   5.7107
 2019-Apr-10 00:00       1.39   7.20  10.05535684460  -0.0997706 10.0113282666664 -28.9224100   5.7185
 2019-Apr-12 00:00       1.38   7.20  10.05524186444  -0.0993402 9.97792688676845 -28.9053130   5.7199
 2019-Apr-14 00:00       1.37   7.20  10.05512705503  -0.0995459 9.94456384800520 -28.8562992   5.7150
 2019-Apr-16 00:00       1.36   7.20  10.05501158895  -0.1004554 9.91127515646543 -28.7768113   5.7036
 2019-Apr-18 00:00       1.36   7.20  10.05489478501  -0.1018912 9.87809532586618 -28.6680367   5.6858
 2019-Apr-20 00:00       1.35   7.20  10.05477626374  -0.1032501 9.84505788877527 -28.5301060   5.6616
 2019-Apr-22 00:00       1.34   7.19  10.05465641149  -0.1041662 9.81219695899158 -28.3622487   5.6309
 2019-Apr-24 00:00       1.33   7.19  10.05453580479  -0.1045267 9.77954776830695 -28.1632544   5.5937
 2019-Apr-26 00:00       1.32   7.19  10.05441523649  -0.1042047 9.74714714465957 -27.9317775   5.5499
 2019-Apr-28 00:00       1.31   7.19  10.05429505312  -0.1038926 9.71503272617525 -27.6676110   5.4996
 2019-Apr-30 00:00       1.30   7.19  10.05417501617  -0.1040080 9.68324242415740 -27.3705538   5.4428
 2019-May-02 00:00       1.29   7.18  10.05405437305  -0.1050094 9.65181423613557 -27.0406383   5.3794
 2019-May-04 00:00       1.28   7.18  10.05393229535  -0.1063626 9.62078647151001 -26.6770602   5.3094
 2019-May-06 00:00       1.27   7.18  10.05380859688  -0.1077373 9.59019830998375 -26.2794293   5.2330
 2019-May-08 00:00       1.26   7.17  10.05368348740  -0.1086950 9.56008911418797 -25.8477662   5.1500
 2019-May-10 00:00       1.25   7.17  10.05355772944  -0.1089612 9.53049792203432 -25.3828536   5.0607
 2019-May-12 00:00       1.24   7.17  10.05343194734  -0.1087189 9.50146205531159 -24.8865187   4.9650
 2019-May-14 00:00       1.23   7.16  10.05330659368  -0.1083159 9.47301662841492 -24.3609199   4.8632
 2019-May-16 00:00       1.22   7.16  10.05318138741  -0.1085814 9.44519401451632 -23.8084901   4.7551
 2019-May-18 00:00       1.21   7.15  10.05305552775  -0.1094694 9.41802454565433 -23.2301198   4.6411
 2019-May-20 00:00       1.19   7.15  10.05292828383  -0.1108999 9.39153805542447 -22.6258109   4.5211
 2019-May-22 00:00       1.18   7.14  10.05279934205  -0.1122514 9.36576506660302 -21.9944577   4.3952
 2019-May-24 00:00       1.17   7.14  10.05266910676  -0.1131973 9.34073748048111 -21.3351593   4.2636
 2019-May-26 00:00       1.16   7.13  10.05253813670  -0.1134627 9.31648785020080 -20.6473681   4.1264
 2019-May-28 00:00       1.15   7.12  10.05240723466  -0.1131307 9.29304913873512 -19.9311501   3.9837
 2019-May-30 00:00       1.14   7.12  10.05227671786  -0.1128471 9.27045370608636 -19.1873687   3.8357
 2019-Jun-01 00:00       1.12   7.11  10.05214637208  -0.1129893 9.24873302271255 -18.4167929   3.6825
 2019-Jun-03 00:00       1.11   7.10  10.05201536138  -0.1139701 9.22791730908072 -17.6205831   3.5242
 2019-Jun-05 00:00       1.10   7.10  10.05188291413  -0.1153193 9.20803566872228 -16.7996024   3.3612
 2019-Jun-07 00:00       1.09   7.09  10.05174885129  -0.1167430 9.18911584251226 -15.9556199   3.1935
 2019-Jun-09 00:00       1.08   7.08  10.05161341125  -0.1176363 9.17118326079076 -15.0905877   3.0215
 2019-Jun-11 00:00       1.06   7.07  10.05147733600  -0.1178637 9.15426093078795 -14.2067905   2.8453
 2019-Jun-13 00:00       1.05   7.06  10.05134124816  -0.1176114 9.13836924891540 -13.3062574   2.6652
 2019-Jun-15 00:00       1.04   7.06  10.05120562893  -0.1172576 9.12352678305379 -12.3904423   2.4815
 2019-Jun-17 00:00       1.03   7.05  10.05107011599  -0.1175076 9.10975037768265 -11.4605375   2.2943
 2019-Jun-19 00:00       1.02   7.04  10.05093392768  -0.1183931 9.09705611795567 -10.5167296   2.1039
 2019-Jun-21 00:00       1.01   7.03  10.05079631975  -0.1198847 9.08545997537426  -9.5591580   1.9105
 2019-Jun-23 00:00       1.00   7.02  10.05065704661  -0.1212240 9.07497809633123  -8.5874626   1.7144
 2019-Jun-25 00:00       0.98   7.01  10.05051647464  -0.1221349 9.06562662744626  -7.6020294   1.5159
 2019-Jun-27 00:00       0.97   7.01  10.05037517964  -0.1223559 9.05742103227111  -6.6034642   1.3152
 2019-Jun-29 00:00       0.96   7.00  10.05023398994  -0.1220773 9.05037594003420  -5.5929832   1.1126
 2019-Jul-01 00:00       0.95   6.99  10.05009318453  -0.1217796 9.04450407724811  -4.5724221   0.9083
 2019-Jul-03 00:00       0.94   6.98  10.04995253501  -0.1219125 9.03981576766950  -3.5442142   0.7029
 2019-Jul-05 00:00       0.93   6.97  10.04981116051  -0.1229383 9.03631791562723  -2.5116209   0.4965
 2019-Jul-07 00:00       0.92   6.96  10.04966837155  -0.1243177 9.03401408977108  -1.4772800   0.2899
 2019-Jul-09 00:00       0.91   6.95  10.04952395024  -0.1257261 9.03290485337465  -0.4435784   0.0866
 2019-Jul-11 00:00       0.92   6.95  10.04937816771  -0.1265414 9.03298865975954   0.5883384   0.1314
 2019-Jul-13 00:00       0.93   6.96  10.04923176844  -0.1268092 9.03426288860332   1.6174575   0.3365
 2019-Jul-15 00:00       0.93   6.97  10.04908539527  -0.1265340 9.03672399003860   2.6432510   0.5430
 2019-Jul-17 00:00       0.94   6.98  10.04893950231  -0.1261665 9.04036772749669   3.6648866   0.7491
 2019-Jul-19 00:00       0.95   6.99  10.04879366703  -0.1264107 9.04518852884939   4.6812213   0.9541
 2019-Jul-21 00:00       0.97   7.00  10.04864716325  -0.1273615 9.05117990717962   5.6915266   1.1579
 2019-Jul-23 00:00       0.98   7.01  10.04849921430  -0.1288660 9.05833446756792   6.6951085   1.3601
 2019-Jul-25 00:00       0.99   7.02  10.04834961927  -0.1301315 9.06664430561415   7.6917298   1.5604
 2019-Jul-27 00:00       1.00   7.02  10.04819871465  -0.1310590 9.07610076692747   8.6802943   1.7585
 2019-Jul-29 00:00       1.01   7.03  10.04804714389  -0.1312632 9.08669398336351   9.6597046   1.9542
 2019-Jul-31 00:00       1.02   7.04  10.04789570416  -0.1309861 9.09841221456377  10.6276414   2.1471
 2019-Aug-02 00:00       1.03   7.05  10.04774463812  -0.1306220 9.11124033398752  11.5808953   2.3370
 2019-Aug-04 00:00       1.04   7.06  10.04759372261  -0.1308315 9.12515925119593  12.5157256   2.5236
 2019-Aug-06 00:00       1.05   7.06  10.04744205500  -0.1318873 9.14014601416800  13.4295844   2.7066
 2019-Aug-08 00:00       1.07   7.07  10.04728898454  -0.1332392 9.15617600610470  14.3219528   2.8857
 2019-Aug-10 00:00       1.08   7.08  10.04713424477  -0.1346211 9.17322428397644  15.1928452   3.0609
 2019-Aug-12 00:00       1.09   7.09  10.04697819488  -0.1354350 9.19126641866331  16.0428381   3.2318
 2019-Aug-14 00:00       1.10   7.09  10.04682154899  -0.1357183 9.21027830475689  16.8718452   3.3982
 2019-Aug-16 00:00       1.11   7.10  10.04666495853  -0.1353462 9.23023567080069  17.6798364   3.5600
 2019-Aug-18 00:00       1.12   7.11  10.04650883769  -0.1350199 9.25111372273862  18.4657893   3.7170
 2019-Aug-20 00:00       1.14   7.11  10.04635276558  -0.1352914 9.27288639176909  19.2287058   3.8690
 2019-Aug-22 00:00       1.15   7.12  10.04619602289  -0.1362811 9.29552669772208  19.9678435   4.0158
 2019-Aug-24 00:00       1.16   7.13  10.04603778607  -0.1377281 9.31900676048790  20.6827008   4.1572
 2019-Aug-26 00:00       1.17   7.13  10.04587792591  -0.1390133 9.34329833653981  21.3727965   4.2932
 2019-Aug-28 00:00       1.18   7.14  10.04571676146  -0.1399645 9.36837208029577  22.0366877   4.4236
 2019-Aug-30 00:00       1.19   7.14  10.04555498069  -0.1401047 9.39419676872671  22.6725642   4.5481
 2019-Sep-01 00:00       1.21   7.15  10.04539331348  -0.1398147 9.42073838804537  23.2776120   4.6667
 2019-Sep-03 00:00       1.22   7.15  10.04523203548  -0.1394646 9.44796011430467  23.8499751   4.7792
 2019-Sep-05 00:00       1.23   7.16  10.04507089769  -0.1397577 9.47582369528600  24.3888521   4.8855
 2019-Sep-07 00:00       1.24   7.16  10.04490896514  -0.1407634 9.50429066461072  24.8949267   4.9856
 2019-Sep-09 00:00       1.25   7.17  10.04474560941  -0.1421427 9.53332379213862  25.3693196   5.0794
 2019-Sep-11 00:00       1.26   7.17  10.04458057015  -0.1435446 9.56288701903140  25.8129883   5.1668
 2019-Sep-13 00:00       1.27   7.17  10.04441426776  -0.1443538 9.59294554067109  26.2269183   5.2478
 2019-Sep-15 00:00       1.28   7.18  10.04424734834  -0.1445802 9.62346511884838  26.6113411   5.3223
 2019-Sep-17 00:00       1.29   7.18  10.04408051133  -0.1441975 9.65441175047918  26.9663411   5.3904
 2019-Sep-19 00:00       1.30   7.18  10.04391413729  -0.1439464 9.68575105829366  27.2910468   5.4520
 2019-Sep-21 00:00       1.31   7.18  10.04374780070  -0.1441985 9.71744763690921  27.5847947   5.5070
 2019-Sep-23 00:00       1.32   7.19  10.04358074219  -0.1452060 9.74946524012702  27.8467429   5.5555
 2019-Sep-25 00:00       1.33   7.19  10.04341215822  -0.1466666 9.78176666785142  28.0761774   5.5974
 2019-Sep-27 00:00       1.34   7.19  10.04324197871  -0.1479980 9.81431393746874  28.2720859   5.6327
 2019-Sep-29 00:00       1.35   7.19  10.04307048154  -0.1488879 9.84706749063440  28.4331833   5.6614
 2019-Oct-01 00:00       1.35   7.19  10.04289839290  -0.1489963 9.87998679738216  28.5590984   5.6835
 2019-Oct-03 00:00       1.36   7.19  10.04272641590  -0.1487469 9.91303127324557  28.6500675   5.6991
 2019-Oct-05 00:00       1.37   7.19  10.04255486076  -0.1484044 9.94616123993918  28.7072289   5.7082
 2019-Oct-07 00:00       1.38   7.19  10.04238339913  -0.1487015 9.97933804027003  28.7312570   5.7108
 2019-Oct-09 00:00       1.38   7.19  10.04221110673  -0.1497075 10.0125239202590  28.7232496   5.7071
 2019-Oct-11 00:00       1.39   7.19  10.04203738995  -0.1511595 10.0456826156986  28.6843362   5.6970
 2019-Oct-13 00:00       1.40   7.19  10.04186198915  -0.1525238 10.0787791217426  28.6157742   5.6807
 2019-Oct-15 00:00       1.40   7.19  10.04168534300  -0.1532862 10.1117798415294  28.5185764   5.6583
 2019-Oct-17 00:00       1.41   7.19  10.04150807508  -0.1535098 10.1446518096626  28.3929644   5.6297
 2019-Oct-19 00:00       1.41   7.19  10.04133094895  -0.1531432 10.1773623423921  28.2389177   5.5951
 2019-Oct-21 00:00       1.42   7.19  10.04115426854  -0.1528827 10.2098780229431  28.0553540   5.5546
 2019-Oct-23 00:00       1.42   7.18  10.04097760615  -0.1531075 10.2421640849400  27.8411955   5.5082
 2019-Oct-25 00:00       1.43   7.18  10.04080018845  -0.1541937 10.2741844162819  27.5950929   5.4560
 2019-Oct-27 00:00       1.43   7.18  10.04062124916  -0.1556521 10.3059018319868  27.3167079   5.3981
 2019-Oct-29 00:00       1.44   7.18  10.04044071863  -0.1569522 10.3372792728612  27.0065361   5.3346
 2019-Oct-31 00:00       1.44   7.17  10.04025885801  -0.1578010 10.3682806849444  26.6660625   5.2656
 2019-Nov-02 00:00       1.44   7.17  10.04007646034  -0.1579372 10.3988723474582  26.2973338   5.1911
 2019-Nov-04 00:00       1.44   7.17  10.03989418293  -0.1576799 10.4290224849510  25.9017607   5.1115
 2019-Nov-06 00:00       1.45   7.16  10.03971234111  -0.1572880 10.4587007814035  25.4804562   5.0267
 2019-Nov-08 00:00       1.45   7.16  10.03953054339  -0.1576451 10.4878776382996  25.0336915   4.9369
 2019-Nov-10 00:00       1.45   7.16  10.03934791877  -0.1586822 10.5165242514618  24.5625642   4.8422
 2019-Nov-12 00:00       1.45   7.15  10.03916385452  -0.1601474 10.5446131589798  24.0681690   4.7429
 2019-Nov-14 00:00       1.45   7.15  10.03897809188  -0.1614384 10.5721180988813  23.5516946   4.6389
 2019-Nov-16 00:00       1.45   7.14  10.03879111063  -0.1622360 10.5990139508534  23.0135728   4.5304
 2019-Nov-18 00:00       1.45   7.14  10.03860352997  -0.1624511 10.6252756240049  22.4535905   4.4175
 2019-Nov-20 00:00       1.45   7.13  10.03841613260  -0.1620367 10.6508776285496  21.8711480   4.3004
 2019-Nov-22 00:00       1.45   7.13  10.03822914161  -0.1617742 10.6757931321919  21.2648359   4.1792
 2019-Nov-24 00:00       1.45   7.12  10.03804218036  -0.1620423 10.6999941541125  20.6340162   4.0539
 2019-Nov-26 00:00       1.45   7.12  10.03785443091  -0.1631831 10.7234524107991  19.9789147   3.9248
 2019-Nov-28 00:00       1.45   7.11  10.03766515011  -0.1645648 10.7461409262526  19.3016829   3.7919
 2019-Nov-30 00:00       1.45   7.10  10.03747426466  -0.1658944 10.7680354814884  18.6046264   3.6555
 2019-Dec-02 00:00       1.45   7.10  10.03728207475  -0.1667330 10.7891145656969  17.8901180   3.5157
 2019-Dec-04 00:00       1.45   7.09  10.03708939301  -0.1668630 10.8093591843535  17.1598994   3.3727
 2019-Dec-06 00:00       1.44   7.09  10.03689681569  -0.1665372 10.8287517174238  16.4149792   3.2266
 2019-Dec-08 00:00       1.44   7.08  10.03670469608  -0.1661841 10.8472756484007  15.6560209   3.0775
 2019-Dec-10 00:00       1.44   7.07  10.03651258859  -0.1666083 10.8649148798687  14.8832340   2.9257
 2019-Dec-12 00:00       1.43   7.07  10.03631965398  -0.1676136 10.8816539761528  14.0975700   2.7712
 2019-Dec-14 00:00       1.43   7.06  10.03612522916  -0.1690866 10.8974782774073  13.2994077   2.6142
 2019-Dec-16 00:00       1.43   7.05  10.03592912689  -0.1703696 10.9123735726134  12.4890989   2.4548
 2019-Dec-18 00:00       1.42   7.05  10.03573183551  -0.1712040 10.9263257477448  11.6662845   2.2932
 2019-Dec-20 00:00       1.42   7.04  10.03553395759  -0.1713178 10.9393201720560  10.8308352   2.1296
 2019-Dec-22 00:00       1.41   7.03  10.03533628509  -0.1709130 10.9513422417473   9.9827274   1.9640
 2019-Dec-24 00:00       1.41   7.02  10.03513901168  -0.1706810 10.9623774168057   9.1222508   1.7966
 2019-Dec-26 00:00       1.40   7.02  10.03494178653  -0.1709737 10.9724121783628   8.2507391   1.6275
 2019-Dec-28 00:00       1.39   7.01  10.03474370969  -0.1720900 10.9814346669475   7.3699611   1.4570
 2019-Dec-30 00:00       1.39   7.00  10.03454410875  -0.1734676 10.9894356243419   6.4824513   1.2853
 2020-Jan-01 00:00       1.38   6.99  10.03434290812  -0.1748472 10.9964084752170   5.5900982   1.1123
 2020-Jan-03 00:00       1.38   6.99  10.03414044223  -0.1756044 11.0023487489541   4.6948429   0.9385
 2020-Jan-05 00:00       1.37   6.98  10.03393749594  -0.1757080 11.0072538229878   3.7978463   0.7638
 2020-Jan-07 00:00       1.36   6.97  10.03373467384  -0.1753649 11.0111221346793   2.8999153   0.5885
 2020-Jan-09 00:00       1.35   6.96  10.03353234858  -0.1750696 11.0139529418228   2.0013281   0.4127
 2020-Jan-11 00:00       1.35   6.96  10.03332999562  -0.1754566 11.0157452374993   1.1017233   0.2365
 2020-Jan-13 00:00       1.34   6.95  10.03312680472  -0.1764665 11.0164976542182   0.2007643   0.0600
 2020-Jan-15 00:00       1.34   6.95  10.03292209970  -0.1779843 11.0162082544037  -0.7021511   0.1163
 2020-Jan-17 00:00       1.35   6.96  10.03271576475  -0.1792441 11.0148749967888  -1.6065722   0.2927
 2020-Jan-19 00:00       1.36   6.97  10.03250823814  -0.1800318 11.0124965079045  -2.5117461   0.4688
 2020-Jan-21 00:00       1.36   6.97  10.03230015396  -0.1800967 11.0090727051656  -3.4161070   0.6446
 2020-Jan-23 00:00       1.37   6.98  10.03209231556  -0.1797462 11.0046055032729  -4.3181670   0.8199
 2020-Jan-25 00:00       1.38   6.99  10.03188488186  -0.1794798 10.9990983664204  -5.2164707   0.9944
 2020-Jan-27 00:00       1.38   7.00  10.03167748027  -0.1797714 10.9925564458325  -6.1096450   1.1681
 2020-Jan-29 00:00       1.39   7.01  10.03146917937  -0.1809149 10.9849863107603  -6.9964283   1.3407
 2020-Jan-31 00:00       1.40   7.01  10.03125938641  -0.1823246 10.9763964907404  -7.8749666   1.5122
 2020-Feb-02 00:00       1.40   7.02  10.03104798033  -0.1836639 10.9667973230206  -8.7438652   1.6822
 2020-Feb-04 00:00       1.41   7.03  10.03083533412  -0.1843550 10.9562007728882  -9.6016355   1.8508
 2020-Feb-06 00:00       1.41   7.04  10.03062222801  -0.1844928 10.9446201612586 -10.4476804   2.0177
 2020-Feb-08 00:00       1.42   7.04  10.03040929055  -0.1841282 10.9320691938942 -11.2818579   2.1828
 2020-Feb-10 00:00       1.42   7.05  10.03019685006  -0.1838207 10.9185610955684 -12.1052453   2.3460
 2020-Feb-12 00:00       1.42   7.06  10.02998433628  -0.1842081 10.9041072829645 -12.9194213   2.5071
 2020-Feb-14 00:00       1.43   7.06  10.02977099027  -0.1852887 10.8887181157448 -13.7247831   2.6660
 2020-Feb-16 00:00       1.43   7.07  10.02955610893  -0.1868018 10.8724041673487 -14.5203796   2.8226
 2020-Feb-18 00:00       1.44   7.08  10.02933961610  -0.1879974 10.8551779684648 -15.3039295   2.9767
 2020-Feb-20 00:00       1.44   7.08  10.02912192446  -0.1887956 10.8370545320433 -16.0735270   3.1281
 2020-Feb-22 00:00       1.44   7.09  10.02890373599  -0.1888527 10.8180512678684 -16.8270220   3.2767
 2020-Feb-24 00:00       1.44   7.10  10.02868581188  -0.1884904 10.7981876605773 -17.5630760   3.4223
 2020-Feb-26 00:00       1.45   7.10  10.02846827870  -0.1881756 10.7774843234143 -18.2807701   3.5648
 2020-Feb-28 00:00       1.45   7.11  10.02825076504  -0.1885442 10.7559628281712 -18.9796159   3.7040
 2020-Mar-01 00:00       1.45   7.11  10.02803232731  -0.1897152 10.7336452994433 -19.6588906   3.8398
 2020-Mar-03 00:00       1.45   7.12  10.02781240500  -0.1910888 10.7105551134411 -20.3173159   3.9720
 2020-Mar-05 00:00       1.45   7.13  10.02759083703  -0.1924050 10.6867167035013 -20.9542122   4.1005
 2020-Mar-07 00:00       1.45   7.13  10.02736808278  -0.1930979 10.6621553840491 -21.5690151   4.2252
 2020-Mar-09 00:00       1.45   7.14  10.02714488952  -0.1932414 10.6368963849292 -22.1624677   4.3459
 2020-Mar-11 00:00       1.45   7.14  10.02692189104  -0.1927889 10.6109637308756 -22.7356121   4.4626
 2020-Mar-13 00:00       1.45   7.15  10.02669937299  -0.1925316 10.5843800850566 -23.2897518   4.5751
 2020-Mar-15 00:00       1.45   7.15  10.02647676971  -0.1929565 10.5571673428958 -23.8246794   4.6833
 2020-Mar-17 00:00       1.45   7.16  10.02625332696  -0.1940641 10.5293486050193 -24.3387954   4.7871
 2020-Mar-19 00:00       1.45   7.16  10.02602830203  -0.1955266 10.5009489573254 -24.8300538   4.8863
 2020-Mar-21 00:00       1.45   7.16  10.02580169310  -0.1967396 10.4719961509625 -25.2962591   4.9807
 2020-Mar-23 00:00       1.44   7.17  10.02557389536  -0.1975596 10.4425200377985 -25.7359164   5.0703
 2020-Mar-25 00:00       1.44   7.17  10.02534565339  -0.1975398 10.4125522537749 -26.1474168   5.1549
 2020-Mar-27 00:00       1.44   7.18  10.02511765947  -0.1971741 10.3821256145994 -26.5303224   5.2344
 2020-Mar-29 00:00       1.43   7.18  10.02489007409  -0.1968750 10.3512733135595 -26.8843941   5.3086
 2020-Mar-31 00:00       1.43   7.18  10.02466249466  -0.1973230 10.3200285796112 -27.2099397   5.3775
 2020-Apr-02 00:00       1.43   7.18  10.02443395123  -0.1984329 10.2884242780368 -27.5068838   5.4410
 2020-Apr-04 00:00       1.42   7.19  10.02420391169  -0.1998323 10.2564935085824 -27.7752352   5.4990
 2020-Apr-06 00:00       1.42   7.19  10.02397222272  -0.2011608 10.2242689818424 -28.0155943   5.5513
 2020-Apr-08 00:00       1.41   7.19  10.02373940421  -0.2018312 10.1917827546439 -28.2285882   5.5980
 2020-Apr-10 00:00       1.41   7.19  10.02350613104  -0.2019166 10.1590658634593 -28.4149553   5.6389
 2020-Apr-12 00:00       1.40   7.19  10.02327309044  -0.2014519 10.1261493335882 -28.5740585   5.6739
 2020-Apr-14 00:00       1.40   7.20  10.02304052117  -0.2012786 10.0930651452750 -28.7051527   5.7030
